,date,location,location_name,value
553,2020-03-25,GM09,Saarland State,411
554,2020-03-25,GM10,Schleswig-Holstein State,572
555,2020-03-25,GM11,Brandenburg State,417
556,2020-03-25,GM12,Mecklenburg-Western Pomerania State,219
557,2020-03-25,GM13,Free State of Saxony,954
558,2020-03-25,GM14,Sachsen-Anhalt State,391
559,2020-03-25,GM15,Free State of Thuringia,393
560,2020-03-25,GM16,Berlin State,1422
561,2020-03-26,GM,Germany,36447
562,2020-03-26,GM01,Baden-Württemberg State,7203
563,2020-03-26,GM02,Free State of Bavaria,7973
564,2020-03-26,GM03,Free Hanseatic City of Bremen,204
565,2020-03-26,GM04,Free Hanseatic City of Hamburg,1305
566,2020-03-26,GM05,Hesse State,2147
567,2020-03-26,GM06,Lower Saxony State,2407
568,2020-03-26,GM07,North Rhine-Westphalia State,7918
569,2020-03-26,GM08,Rhineland-Palatinate State,1815
570,2020-03-26,GM09,Saarland State,440
571,2020-03-26,GM10,Schleswig-Holstein State,670
572,2020-03-26,GM11,Brandenburg State,464
573,2020-03-26,GM12,Mecklenburg-Western Pomerania State,244
574,2020-03-26,GM13,Free State of Saxony,1136
575,2020-03-26,GM14,Sachsen-Anhalt State,433
576,2020-03-26,GM15,Free State of Thuringia,467
577,2020-03-26,GM16,Berlin State,1650
578,2020-03-27,GM,Germany,42231
579,2020-03-27,GM01,Baden-Württemberg State,8072
580,2020-03-27,GM02,Free State of Bavaria,9461
581,2020-03-27,GM03,Free Hanseatic City of Bremen,233
582,2020-03-27,GM04,Free Hanseatic City of Hamburg,1749
583,2020-03-27,GM05,Hesse State,2313
584,2020-03-27,GM06,Lower Saxony State,2870
585,2020-03-27,GM07,North Rhine-Westphalia State,9229
586,2020-03-27,GM08,Rhineland-Palatinate State,1970
587,2020-03-27,GM09,Saarland State,509
588,2020-03-27,GM10,Schleswig-Holstein State,806
589,2020-03-27,GM11,Brandenburg State,523
590,2020-03-27,GM12,Mecklenburg-Western Pomerania State,259
591,2020-03-27,GM13,Free State of Saxony,1300
592,2020-03-27,GM14,Sachsen-Anhalt State,473
593,2020-03-27,GM15,Free State of Thuringia,541
594,2020-03-27,GM16,Berlin State,1949
595,2020-03-28,GM,Germany,48507
596,2020-03-28,GM01,Baden-Württemberg State,9675
597,2020-03-28,GM02,Free State of Bavaria,11130
598,2020-03-28,GM03,Free Hanseatic City of Bremen,252
599,2020-03-28,GM04,Free Hanseatic City of Hamburg,1824
600,2020-03-28,GM05,Hesse State,2593
601,2020-03-28,GM06,Lower Saxony State,3209
602,2020-03-28,GM07,North Rhine-Westphalia State,10601
603,2020-03-28,GM08,Rhineland-Palatinate State,2210
604,2020-03-28,GM09,Saarland State,553
605,2020-03-28,GM10,Schleswig-Holstein State,909
606,2020-03-28,GM11,Brandenburg State,628
607,2020-03-28,GM12,Mecklenburg-Western Pomerania State,308
608,2020-03-28,GM13,Free State of Saxony,1426
609,2020-03-28,GM14,Sachsen-Anhalt State,473
610,2020-03-28,GM15,Free State of Thuringia,582
611,2020-03-28,GM16,Berlin State,2154
612,2020-03-29,GM,Germany,52473
613,2020-03-29,GM01,Baden-Württemberg State,9687
614,2020-03-29,GM02,Free State of Bavaria,12860
615,2020-03-29,GM03,Free Hanseatic City of Bremen,267
616,2020-03-29,GM04,Free Hanseatic City of Hamburg,1908
617,2020-03-29,GM05,Hesse State,2594
618,2020-03-29,GM06,Lower Saxony State,3509
619,2020-03-29,GM07,North Rhine-Westphalia State,11394
620,2020-03-29,GM08,Rhineland-Palatinate State,2394
621,2020-03-29,GM09,Saarland State,563
622,2020-03-29,GM10,Schleswig-Holstein State,999
623,2020-03-29,GM11,Brandenburg State,701
624,2020-03-29,GM12,Mecklenburg-Western Pomerania State,347
625,2020-03-29,GM13,Free State of Saxony,1611
626,2020-03-29,GM14,Sachsen-Anhalt State,606
627,2020-03-29,GM15,Free State of Thuringia,695
628,2020-03-29,GM16,Berlin State,2353
629,2020-03-30,GM,Germany,57215
630,2020-03-30,GM01,Baden-Württemberg State,10824
631,2020-03-30,GM02,Free State of Bavaria,13968
632,2020-03-30,GM03,Free Hanseatic City of Bremen,277
633,2020-03-30,GM04,Free Hanseatic City of Hamburg,2123
634,2020-03-30,GM05,Hesse State,3079
635,2020-03-30,GM06,Lower Saxony State,3790
636,2020-03-30,GM07,North Rhine-Westphalia State,12171
637,2020-03-30,GM08,Rhineland-Palatinate State,2582
638,2020-03-30,GM09,Saarland State,705
639,2020-03-30,GM10,Schleswig-Holstein State,1042
640,2020-03-30,GM11,Brandenburg State,740
641,2020-03-30,GM12,Mecklenburg-Western Pomerania State,354
642,2020-03-30,GM13,Free State of Saxony,1789
643,2020-03-30,GM14,Sachsen-Anhalt State,606
644,2020-03-30,GM15,Free State of Thuringia,716
645,2020-03-30,GM16,Berlin State,2457
646,2020-03-31,GM,Germany,61816
647,2020-03-31,GM01,Baden-Württemberg State,12200
648,2020-03-31,GM02,Free State of Bavaria,14788
649,2020-03-31,GM03,Free Hanseatic City of Bremen,285
650,2020-03-31,GM04,Free Hanseatic City of Hamburg,2266
651,2020-03-31,GM05,Hesse State,3271
652,2020-03-31,GM06,Lower Saxony State,4121
653,2020-03-31,GM07,North Rhine-Westphalia State,13218
654,2020-03-31,GM08,Rhineland-Palatinate State,2723
655,2020-03-31,GM09,Saarland State,778
656,2020-03-31,GM10,Schleswig-Holstein State,1112
657,2020-03-31,GM11,Brandenburg State,775
658,2020-03-31,GM12,Mecklenburg-Western Pomerania State,364
659,2020-03-31,GM13,Free State of Saxony,1875
660,2020-03-31,GM14,Sachsen-Anhalt State,694
661,2020-03-31,GM15,Free State of Thuringia,781
662,2020-03-31,GM16,Berlin State,2568
663,2020-04-01,GM,Germany,67366
664,2020-04-01,GM01,Baden-Württemberg State,13410
665,2020-04-01,GM02,Free State of Bavaria,16497
666,2020-04-01,GM03,Free Hanseatic City of Bremen,311
667,2020-04-01,GM04,Free Hanseatic City of Hamburg,2311
668,2020-04-01,GM05,Hesse State,3445
669,2020-04-01,GM06,Lower Saxony State,4382
670,2020-04-01,GM07,North Rhine-Westphalia State,14351
671,2020-04-01,GM08,Rhineland-Palatinate State,2899
672,2020-04-01,GM09,Saarland State,829
673,2020-04-01,GM10,Schleswig-Holstein State,1246
674,2020-04-01,GM11,Brandenburg State,881
675,2020-04-01,GM12,Mecklenburg-Western Pomerania State,406
676,2020-04-01,GM13,Free State of Saxony,2034
677,2020-04-01,GM14,Sachsen-Anhalt State,750
678,2020-04-01,GM15,Free State of Thuringia,860
679,2020-04-01,GM16,Berlin State,2754
680,2020-04-02,GM,Germany,73522
681,2020-04-02,GM01,Baden-Württemberg State,14662
682,2020-04-02,GM02,Free State of Bavaria,18496
683,2020-04-02,GM03,Free Hanseatic City of Bremen,327
684,2020-04-02,GM04,Free Hanseatic City of Hamburg,2406
685,2020-04-02,GM05,Hesse State,3707
686,2020-04-02,GM06,Lower Saxony State,4695
687,2020-04-02,GM07,North Rhine-Westphalia State,15427
688,2020-04-02,GM08,Rhineland-Palatinate State,3132
689,2020-04-02,GM09,Saarland State,1020
690,2020-04-02,GM10,Schleswig-Holstein State,1335
691,2020-04-02,GM11,Brandenburg State,995
692,2020-04-02,GM12,Mecklenburg-Western Pomerania State,438
693,2020-04-02,GM13,Free State of Saxony,2183
694,2020-04-02,GM14,Sachsen-Anhalt State,804
695,2020-04-02,GM15,Free State of Thuringia,925
696,2020-04-02,GM16,Berlin State,2970
697,2020-04-03,GM,Germany,79696
698,2020-04-03,GM01,Baden-Württemberg State,16059
699,2020-04-03,GM02,Free State of Bavaria,20237
700,2020-04-03,GM03,Free Hanseatic City of Bremen,341
701,2020-04-03,GM04,Free Hanseatic City of Hamburg,2596
702,2020-04-03,GM05,Hesse State,3993
703,2020-04-03,GM06,Lower Saxony State,5081
704,2020-04-03,GM07,North Rhine-Westphalia State,16606
705,2020-04-03,GM08,Rhineland-Palatinate State,3362
706,2020-04-03,GM09,Saarland State,1079
707,2020-04-03,GM10,Schleswig-Holstein State,1443
708,2020-04-03,GM11,Brandenburg State,1075
709,2020-04-03,GM12,Mecklenburg-Western Pomerania State,468
710,2020-04-03,GM13,Free State of Saxony,2336
711,2020-04-03,GM14,Sachsen-Anhalt State,836
712,2020-04-03,GM15,Free State of Thuringia,982
713,2020-04-03,GM16,Berlin State,3202
714,2020-04-04,GM,Germany,85778
715,2020-04-04,GM01,Baden-Württemberg State,17014
716,2020-04-04,GM02,Free State of Bavaria,21908
717,2020-04-04,GM03,Free Hanseatic City of Bremen,354
718,2020-04-04,GM04,Free Hanseatic City of Hamburg,2697
719,2020-04-04,GM05,Hesse State,4279
720,2020-04-04,GM06,Lower Saxony State,5571
721,2020-04-04,GM07,North Rhine-Westphalia State,17885
722,2020-04-04,GM08,Rhineland-Palatinate State,3504
723,2020-04-04,GM09,Saarland State,1265
724,2020-04-04,GM10,Schleswig-Holstein State,1559
725,2020-04-04,GM11,Brandenburg State,1211
726,2020-04-04,GM12,Mecklenburg-Western Pomerania State,501
727,2020-04-04,GM13,Free State of Saxony,2591
728,2020-04-04,GM14,Sachsen-Anhalt State,896
729,2020-04-04,GM15,Free State of Thuringia,1072
730,2020-04-04,GM16,Berlin State,3471
731,2020-04-05,GM,Germany,91714
732,2020-04-05,GM01,Baden-Württemberg State,18614
733,2020-04-05,GM02,Free State of Bavaria,23846
734,2020-04-05,GM03,Free Hanseatic City of Bremen,394
735,2020-04-05,GM04,Free Hanseatic City of Hamburg,2945
736,2020-04-05,GM05,Hesse State,4575
737,2020-04-05,GM06,Lower Saxony State,5712
738,2020-04-05,GM07,North Rhine-Westphalia State,18735
739,2020-04-05,GM08,Rhineland-Palatinate State,3663
740,2020-04-05,GM09,Saarland State,1358
741,2020-04-05,GM10,Schleswig-Holstein State,1631
742,2020-04-05,GM11,Brandenburg State,1305
743,2020-04-05,GM12,Mecklenburg-Western Pomerania State,523
744,2020-04-05,GM13,Free State of Saxony,2741
745,2020-04-05,GM14,Sachsen-Anhalt State,919
746,2020-04-05,GM15,Free State of Thuringia,1140
747,2020-04-05,GM16,Berlin State,3613
748,2020-04-06,GM,Germany,95391
749,2020-04-06,GM01,Baden-Württemberg State,19395
750,2020-04-06,GM02,Free State of Bavaria,24974
751,2020-04-06,GM03,Free Hanseatic City of Bremen,397
752,2020-04-06,GM04,Free Hanseatic City of Hamburg,2993
753,2020-04-06,GM05,Hesse State,4674
754,2020-04-06,GM06,Lower Saxony State,5960
755,2020-04-06,GM07,North Rhine-Westphalia State,19384
756,2020-04-06,GM08,Rhineland-Palatinate State,3882
757,2020-04-06,GM09,Saarland State,1483
758,2020-04-06,GM10,Schleswig-Holstein State,1671
759,2020-04-06,GM11,Brandenburg State,1345
760,2020-04-06,GM12,Mecklenburg-Western Pomerania State,528
761,2020-04-06,GM13,Free State of Saxony,2903
762,2020-04-06,GM14,Sachsen-Anhalt State,956
763,2020-04-06,GM15,Free State of Thuringia,1176
764,2020-04-06,GM16,Berlin State,3670
765,2020-04-07,GM,Germany,99225
766,2020-04-07,GM01,Baden-Württemberg State,20141
767,2020-04-07,GM02,Free State of Bavaria,26163
768,2020-04-07,GM03,Free Hanseatic City of Bremen,399
769,2020-04-07,GM04,Free Hanseatic City of Hamburg,3059
770,2020-04-07,GM05,Hesse State,4837
771,2020-04-07,GM06,Lower Saxony State,6200
772,2020-04-07,GM07,North Rhine-Westphalia State,20220
773,2020-04-07,GM08,Rhineland-Palatinate State,3992
774,2020-04-07,GM09,Saarland State,1532
775,2020-04-07,GM10,Schleswig-Holstein State,1730
776,2020-04-07,GM11,Brandenburg State,1384
777,2020-04-07,GM12,Mecklenburg-Western Pomerania State,531
778,2020-04-07,GM13,Free State of Saxony,2997
779,2020-04-07,GM14,Sachsen-Anhalt State,987
780,2020-04-07,GM15,Free State of Thuringia,1208
781,2020-04-07,GM16,Berlin State,3845
782,2020-04-08,GM,Germany,103228
783,2020-04-08,GM01,Baden-Württemberg State,20680
784,2020-04-08,GM02,Free State of Bavaria,27564
785,2020-04-08,GM03,Free Hanseatic City of Bremen,424
786,2020-04-08,GM04,Free Hanseatic City of Hamburg,3165
787,2020-04-08,GM05,Hesse State,4965
788,2020-04-08,GM06,Lower Saxony State,6385
789,2020-04-08,GM07,North Rhine-Westphalia State,20929
790,2020-04-08,GM08,Rhineland-Palatinate State,4148
791,2020-04-08,GM09,Saarland State,1637
792,2020-04-08,GM10,Schleswig-Holstein State,1827
793,2020-04-08,GM11,Brandenburg State,1472
794,2020-04-08,GM12,Mecklenburg-Western Pomerania State,555
795,2020-04-08,GM13,Free State of Saxony,3144
796,2020-04-08,GM14,Sachsen-Anhalt State,1020
797,2020-04-08,GM15,Free State of Thuringia,1285
798,2020-04-08,GM16,Berlin State,4028
799,2020-04-09,GM,Germany,108202
800,2020-04-09,GM01,Baden-Württemberg State,21603
801,2020-04-09,GM02,Free State of Bavaria,28827
802,2020-04-09,GM03,Free Hanseatic City of Bremen,445
803,2020-04-09,GM04,Free Hanseatic City of Hamburg,3320
804,2020-04-09,GM05,Hesse State,5242
805,2020-04-09,GM06,Lower Saxony State,6804
806,2020-04-09,GM07,North Rhine-Westphalia State,21961
807,2020-04-09,GM08,Rhineland-Palatinate State,4336
808,2020-04-09,GM09,Saarland State,1693
809,2020-04-09,GM10,Schleswig-Holstein State,1932
810,2020-04-09,GM11,Brandenburg State,1578
811,2020-04-09,GM12,Mecklenburg-Western Pomerania State,572
812,2020-04-09,GM13,Free State of Saxony,3261
813,2020-04-09,GM14,Sachsen-Anhalt State,1075
814,2020-04-09,GM15,Free State of Thuringia,1351
815,2020-04-09,GM16,Berlin State,4202
816,2020-04-10,GM,Germany,113525
817,2020-04-10,GM01,Baden-Württemberg State,22433
818,2020-04-10,GM02,Free State of Bavaria,30363
819,2020-04-10,GM03,Free Hanseatic City of Bremen,454
820,2020-04-10,GM04,Free Hanseatic City of Hamburg,3551
821,2020-04-10,GM05,Hesse State,5694
822,2020-04-10,GM06,Lower Saxony State,7114
823,2020-04-10,GM07,North Rhine-Westphalia State,23028
824,2020-04-10,GM08,Rhineland-Palatinate State,4440
825,2020-04-10,GM09,Saarland State,1854
826,2020-04-10,GM10,Schleswig-Holstein State,2029
827,2020-04-10,GM11,Brandenburg State,1691
828,2020-04-10,GM12,Mecklenburg-Western Pomerania State,586
829,2020-04-10,GM13,Free State of Saxony,3402
830,2020-04-10,GM14,Sachsen-Anhalt State,1121
831,2020-04-10,GM15,Free State of Thuringia,1416
832,2020-04-10,GM16,Berlin State,4349
833,2020-04-11,GM,Germany,117658
834,2020-04-11,GM01,Baden-Württemberg State,23617
835,2020-04-11,GM02,Free State of Bavaria,31453
836,2020-04-11,GM03,Free Hanseatic City of Bremen,469
837,2020-04-11,GM04,Free Hanseatic City of Hamburg,3663
838,2020-04-11,GM05,Hesse State,5808
839,2020-04-11,GM06,Lower Saxony State,7343
840,2020-04-11,GM07,North Rhine-Westphalia State,23644
841,2020-04-11,GM08,Rhineland-Palatinate State,4622
842,2020-04-11,GM09,Saarland State,2016
843,2020-04-11,GM10,Schleswig-Holstein State,2065
844,2020-04-11,GM11,Brandenburg State,1764
845,2020-04-11,GM12,Mecklenburg-Western Pomerania State,601
846,2020-04-11,GM13,Free State of Saxony,3565
847,2020-04-11,GM14,Sachsen-Anhalt State,1135
848,2020-04-11,GM15,Free State of Thuringia,1435
849,2020-04-11,GM16,Berlin State,4458
850,2020-04-12,GM,Germany,120479
851,2020-04-12,GM01,Baden-Württemberg State,24078
852,2020-04-12,GM02,Free State of Bavaria,32282
853,2020-04-12,GM03,Free Hanseatic City of Bremen,480
854,2020-04-12,GM04,Free Hanseatic City of Hamburg,3742
855,2020-04-12,GM05,Hesse State,5859
856,2020-04-12,GM06,Lower Saxony State,7602
857,2020-04-12,GM07,North Rhine-Westphalia State,24267
858,2020-04-12,GM08,Rhineland-Palatinate State,4734
859,2020-04-12,GM09,Saarland State,2058
860,2020-04-12,GM10,Schleswig-Holstein State,2118
861,2020-04-12,GM11,Brandenburg State,1857
862,2020-04-12,GM12,Mecklenburg-Western Pomerania State,605
863,2020-04-12,GM13,Free State of Saxony,3600
864,2020-04-12,GM14,Sachsen-Anhalt State,1166
865,2020-04-12,GM15,Free State of Thuringia,1464
866,2020-04-12,GM16,Berlin State,4567
867,2020-04-13,GM,Germany,123016
868,2020-04-13,GM01,Baden-Württemberg State,24570
869,2020-04-13,GM02,Free State of Bavaria,33015
870,2020-04-13,GM03,Free Hanseatic City of Bremen,486
871,2020-04-13,GM04,Free Hanseatic City of Hamburg,3770
872,2020-04-13,GM05,Hesse State,6114
873,2020-04-13,GM06,Lower Saxony State,7723
874,2020-04-13,GM07,North Rhine-Westphalia State,24883
875,2020-04-13,GM08,Rhineland-Palatinate State,4810
876,2020-04-13,GM09,Saarland State,2079
877,2020-04-13,GM10,Schleswig-Holstein State,2134
878,2020-04-13,GM11,Brandenburg State,1880
879,2020-04-13,GM12,Mecklenburg-Western Pomerania State,618
880,2020-04-13,GM13,Free State of Saxony,3655
881,2020-04-13,GM14,Sachsen-Anhalt State,1193
882,2020-04-13,GM15,Free State of Thuringia,1485
883,2020-04-13,GM16,Berlin State,4601
884,2020-04-14,GM,Germany,125098
885,2020-04-14,GM01,Baden-Württemberg State,25040
886,2020-04-14,GM02,Free State of Bavaria,33569
887,2020-04-14,GM03,Free Hanseatic City of Bremen,492
888,2020-04-14,GM04,Free Hanseatic City of Hamburg,3808
889,2020-04-14,GM05,Hesse State,6183
890,2020-04-14,GM06,Lower Saxony State,7885
891,2020-04-14,GM07,North Rhine-Westphalia State,25300
892,2020-04-14,GM08,Rhineland-Palatinate State,4880
893,2020-04-14,GM09,Saarland State,2112
894,2020-04-14,GM10,Schleswig-Holstein State,2164
895,2020-04-14,GM11,Brandenburg State,1916
896,2020-04-14,GM12,Mecklenburg-Western Pomerania State,619
897,2020-04-14,GM13,Free State of Saxony,3751
898,2020-04-14,GM14,Sachsen-Anhalt State,1207
899,2020-04-14,GM15,Free State of Thuringia,1504
900,2020-04-14,GM16,Berlin State,4668
901,2020-04-15,GM,Germany,127584
902,2020-04-15,GM01,Baden-Württemberg State,25438
903,2020-04-15,GM02,Free State of Bavaria,34294
904,2020-04-15,GM03,Free Hanseatic City of Bremen,500
905,2020-04-15,GM04,Free Hanseatic City of Hamburg,3869
906,2020-04-15,GM05,Hesse State,6347
907,2020-04-15,GM06,Lower Saxony State,8019
908,2020-04-15,GM07,North Rhine-Westphalia State,25835
909,2020-04-15,GM08,Rhineland-Palatinate State,5004
910,2020-04-15,GM09,Saarland State,2145
911,2020-04-15,GM10,Schleswig-Holstein State,2245
912,2020-04-15,GM11,Brandenburg State,1950
913,2020-04-15,GM12,Mecklenburg-Western Pomerania State,624
914,2020-04-15,GM13,Free State of Saxony,3819
915,2020-04-15,GM14,Sachsen-Anhalt State,1223
916,2020-04-15,GM15,Free State of Thuringia,1550
917,2020-04-15,GM16,Berlin State,4722
918,2020-04-16,GM,Germany,130450
919,2020-04-16,GM01,Baden-Württemberg State,25881
920,2020-04-16,GM02,Free State of Bavaria,35142
921,2020-04-16,GM03,Free Hanseatic City of Bremen,507
922,2020-04-16,GM04,Free Hanseatic City of Hamburg,3953
923,2020-04-16,GM05,Hesse State,6470
924,2020-04-16,GM06,Lower Saxony State,8188
925,2020-04-16,GM07,North Rhine-Westphalia State,26383
926,2020-04-16,GM08,Rhineland-Palatinate State,5087
927,2020-04-16,GM09,Saarland State,2201
928,2020-04-16,GM10,Schleswig-Holstein State,2294
929,2020-04-16,GM11,Brandenburg State,2058
930,2020-04-16,GM12,Mecklenburg-Western Pomerania State,634
931,2020-04-16,GM13,Free State of Saxony,3955
932,2020-04-16,GM14,Sachsen-Anhalt State,1248
933,2020-04-16,GM15,Free State of Thuringia,1601
934,2020-04-16,GM16,Berlin State,4848
935,2020-04-17,GM,Germany,133830
936,2020-04-17,GM01,Baden-Württemberg State,26543
937,2020-04-17,GM02,Free State of Bavaria,36027
938,2020-04-17,GM03,Free Hanseatic City of Bremen,556
939,2020-04-17,GM04,Free Hanseatic City of Hamburg,4005
940,2020-04-17,GM05,Hesse State,6705
941,2020-04-17,GM06,Lower Saxony State,8442
942,2020-04-17,GM07,North Rhine-Westphalia State,27030
943,2020-04-17,GM08,Rhineland-Palatinate State,5211
944,2020-04-17,GM09,Saarland State,2254
945,2020-04-17,GM10,Schleswig-Holstein State,2349
946,2020-04-17,GM11,Brandenburg State,2120
947,2020-04-17,GM12,Mecklenburg-Western Pomerania State,634
948,2020-04-17,GM13,Free State of Saxony,4048
949,2020-04-17,GM14,Sachsen-Anhalt State,1279
950,2020-04-17,GM15,Free State of Thuringia,1682
951,2020-04-17,GM16,Berlin State,4945
952,2020-04-18,GM,Germany,137439
953,2020-04-18,GM01,Baden-Württemberg State,27258
954,2020-04-18,GM02,Free State of Bavaria,36881
955,2020-04-18,GM03,Free Hanseatic City of Bremen,567
956,2020-04-18,GM04,Free Hanseatic City of Hamburg,4118
957,2020-04-18,GM05,Hesse State,6916
958,2020-04-18,GM06,Lower Saxony State,8649
959,2020-04-18,GM07,North Rhine-Westphalia State,28006
960,2020-04-18,GM08,Rhineland-Palatinate State,5324
961,2020-04-18,GM09,Saarland State,2289
962,2020-04-18,GM10,Schleswig-Holstein State,2387
963,2020-04-18,GM11,Brandenburg State,2161
964,2020-04-18,GM12,Mecklenburg-Western Pomerania State,645
965,2020-04-18,GM13,Free State of Saxony,4140
966,2020-04-18,GM14,Sachsen-Anhalt State,1315
967,2020-04-18,GM15,Free State of Thuringia,1717
968,2020-04-18,GM16,Berlin State,5066
969,2020-04-19,GM,Germany,139897
970,2020-04-19,GM01,Baden-Württemberg State,27883
971,2020-04-19,GM02,Free State of Bavaria,37407
972,2020-04-19,GM03,Free Hanseatic City of Bremen,585
973,2020-04-19,GM04,Free Hanseatic City of Hamburg,4167
974,2020-04-19,GM05,Hesse State,7108
975,2020-04-19,GM06,Lower Saxony State,8797
976,2020-04-19,GM07,North Rhine-Westphalia State,28471
977,2020-04-19,GM08,Rhineland-Palatinate State,5432
978,2020-04-19,GM09,Saarland State,2303
979,2020-04-19,GM10,Schleswig-Holstein State,2417
980,2020-04-19,GM11,Brandenburg State,2221
981,2020-04-19,GM12,Mecklenburg-Western Pomerania State,651
982,2020-04-19,GM13,Free State of Saxony,4190
983,2020-04-19,GM14,Sachsen-Anhalt State,1350
984,2020-04-19,GM15,Free State of Thuringia,1756
985,2020-04-19,GM16,Berlin State,5159
986,2020-04-20,GM,Germany,141672
987,2020-04-20,GM01,Baden-Württemberg State,28253
988,2020-04-20,GM02,Free State of Bavaria,37849
